,Date,Open,High,Low,Close,Adj Close,Volume,Daily_return,Trend,Trend_duration
234,2020-11-04,12916.230469,13161.519531,12868.620117,12978.950195,12978.950195,4790400000,0.007881995151447718,UP,3
235,2020-11-05,13125.75,13252.830078,13125.75,13199.120117,13199.120117,4858150000,0.016963615600036563,UP,4
236,2020-11-06,13233.450195,13270.469727,13188.240234,13218.669922,13218.669922,4842460000,0.001481144563175718,UP,5
237,2020-11-09,13726.209961,13930.879883,13608.379883,13611.650391,13611.650391,8570510000,0.0297291990282591,UP,6
238,2020-11-10,13663.179688,13732.620117,13577.019531,13707.990234,13707.990234,6037470000,0.007077748857236443,UP,7
239,2020-11-11,13779.929688,13779.929688,13669.889648,13724.780273,13724.780273,4635560000,0.0012248359324298352,UP,8
240,2020-11-12,13645.450195,13675.240234,13476.230469,13551.469727,13551.469727,4909660000,-0.012627564343667075,DOWN,1
241,2020-11-13,13644.950195,13787.700195,13644.950195,13761.320313,13761.320313,4719580000,0.015485448458914641,UP,1
242,2020-11-16,13946.19043,13985.509766,13879.179688,13982.19043,13982.19043,5295510000,0.016050067288336356,UP,2
243,2020-11-17,13880.80957,13989.339844,13818.759766,13949.099609,13949.099609,4812180000,-0.002366640703805656,DOWN,1
244,2020-11-18,13986.410156,14004.610352,13808.370117,13808.650391,13808.650391,5284810000,-0.010068694176460169,DOWN,2
245,2020-11-19,13765.519531,13871.259766,13714.269531,13863.230469,13863.230469,4363370000,0.003952600468151157,UP,1
246,2020-11-20,13853.120117,13883.450195,13810.240234,13827.0,13827.0,4236370000,-0.002613421819756656,DOWN,1
247,2020-11-23,13827.0,14029.330078,13827.0,13998.240234,13998.240234,5057550000,0.012384482100238792,UP,1
248,2020-11-24,14158.709961,14271.089844,14138.379883,14249.5,14249.5,6280290000,0.017949382336625463,UP,2
249,2020-11-25,14249.5,14249.5,14122.099609,14191.580078,14191.580078,4910440000,-0.004064698550826251,DOWN,1
250,2020-11-27,14191.580078,14229.120117,14165.709961,14198.5,14198.5,2778390000,0.0004876075787167977,UP,1
251,2020-11-30,14140.950195,14140.950195,13977.049805,14006.459961,14006.459961,6308410000,-0.013525375145261753,DOWN,1
252,2020-12-01,14183.450195,14233.459961,14131.330078,14146.639648,14146.639648,5418480000,0.010008216736443032,UP,1
253,2020-12-02,14104.05957,14198.790039,14076.709961,14188.240234,14188.240234,5041250000,0.002940669094224191,UP,2
254,2020-12-03,14210.540039,14283.730469,14184.490234,14217.179688,14217.179688,5065340000,0.0020396788835481683,UP,3
255,2020-12-04,14299.509766,14417.400391,14297.730469,14417.330078,14417.330078,5099620000,0.014078065719949961,UP,4
256,2020-12-07,14375.549805,14386.980469,14314.469727,14354.969727,14354.969727,4804500000,-0.004325374439138274,DOWN,1
257,2020-12-08,14304.139648,14424.980469,14304.139648,14402.169922,14402.169922,4584390000,0.003288073461501062,UP,1
258,2020-12-09,14466.070313,14476.679688,14293.269531,14374.080078,14374.080078,5232800000,-0.0019503897087820299,DOWN,1
259,2020-12-10,14310.400391,14413.05957,14290.929688,14394.339844,14394.339844,4658480000,0.0014094652242133687,UP,1
260,2020-12-11,14332.969727,14369.240234,14260.889648,14355.290039,14355.290039,4375470000,-0.002712858347323044,DOWN,1
261,2020-12-14,14445.360352,14459.650391,14214.030273,14214.929688,14214.929688,4623850000,-0.009777604675257234,DOWN,2
262,2020-12-15,14303.030273,14410.150391,14271.360352,14402.320313,14402.320313,4387080000,0.013182662813885804,UP,1
263,2020-12-16,14426.080078,14442.889648,14370.509766,14408.94043,14408.94043,4067040000,0.00045965628149691184,UP,2
264,2020-12-17,14488.69043,14519.990234,14472.19043,14516.730469,14516.730469,4192810000,0.007480774837237636,UP,3
265,2020-12-18,14525.740234,14529.879883,14394.349609,14467.820313,14467.820313,7097100000,-0.0033692267073806015,DOWN,1
266,2020-12-21,14257.730469,14408.110352,14171.769531,14378.849609,14378.849609,4748580000,-0.006149558266220323,DOWN,2
267,2020-12-22,14368.55957,14368.990234,14305.620117,14321.339844,14321.339844,4053310000,-0.0039996082137200295,DOWN,3
268,2020-12-23,14397.009766,14457.290039,14397.009766,14398.620117,14398.620117,3779160000,0.005396162219582834,UP,1
269,2020-12-24,14398.620117,14398.620117,14324.769531,14382.5,14382.5,1883780000,-0.0011195598515004734,DOWN,1
270,2020-12-28,14476.349609,14481.480469,14396.230469,14405.769531,14405.769531,3535460000,0.0016179058578134065,UP,1
271,2020-12-29,14500.030273,14515.80957,14371.870117,14397.919922,14397.919922,3393290000,-0.0005448934180926068,DOWN,1
272,2020-12-30,14447.959961,14520.570313,14447.959961,14477.480469,14477.480469,3154850000,0.005525836192381783,UP,1
273,2020-12-31,14469.0,14533.209961,14422.740234,14524.799805,14524.799805,3179040000,0.0032684786625216677,UP,2
274,2021-01-04,14601.450195,14605.75,14258.25,14376.700195,14376.700195,5015000000,-0.010196327108688896,DOWN,1
275,2021-01-05,14378.700195,14579.280273,14378.700195,14536.530273,14536.530273,4591020000,0.01111729922945659,UP,1
276,2021-01-06,14594.480469,14898.490234,14590.410156,14788.839844,14788.839844,6064110000,0.017356932243221435,UP,2
277,2021-01-07,14866.919922,14948.299805,14849.349609,14928.75,14928.75,5099160000,0.009460522764181745,UP,3
278,2021-01-08,14990.519531,15006.160156,14818.799805,14966.830078,14966.830078,4773040000,0.00255078811019005,UP,4
279,2021-01-11,14828.030273,14975.269531,14817.740234,14937.959961,14937.959961,4465430000,-0.0019289399859250267,DOWN,1
280,2021-01-12,14970.780273,15024.519531,14923.820313,15010.290039,15010.290039,4994950000,0.004842031856347129,UP,1
281,2021-01-13,15017.019531,15045.540039,14931.120117,14983.610352,14983.610352,4602510000,-0.0017774264808128049,DOWN,1
282,2021-01-14,15063.55957,15129.120117,15037.290039,15044.379883,15044.379883,5198480000,0.004055733536336259,UP,1
283,2021-01-15,14949.339844,14952.339844,14791.650391,14894.169922,14894.169922,5369820000,-0.009984456798364683,DOWN,1
284,2021-01-19,15026.639648,15037.490234,14958.719727,14987.339844,14987.339844,5014440000,0.00625546253923015,UP,1
285,2021-01-20,15067.860352,15114.110352,15029.280273,15097.280273,15097.280273,4566190000,0.007335553216537782,UP,2
286,2021-01-21,15102.530273,15102.530273,14998.860352,15019.049805,15019.049805,4501760000,-0.005181759004627251,DOWN,1
287,2021-01-22,14895.730469,14979.950195,14881.379883,14951.839844,14951.839844,5110890000,-0.00447498089909959,DOWN,2
288,2021-01-25,14951.839844,14957.980469,14765.429688,14935.290039,14935.290039,7000840000,-0.001106874148778525,DOWN,3
289,2021-01-26,14935.290039,14995.549805,14860.55957,14867.370117,14867.370117,6137500000,-0.004547613191484223,DOWN,4
290,2021-01-27,14867.370117,14867.370117,14447.360352,14487.730469,14487.730469,9976520000,-0.02553509094159856,DOWN,5
291,2021-01-28,14487.730469,14767.549805,14487.730469,14669.519531,14669.519531,6992770000,0.012547794313883864,UP,1
292,2021-01-29,14669.519531,14669.519531,14328.459961,14397.200195,14397.200195,6643370000,-0.01856361658093353,DOWN,1
293,2021-02-01,14397.200195,14623.44043,14397.200195,14596.179688,14596.179688,5436230000,0.013820707519862419,UP,1
294,2021-02-02,14596.179688,14830.790039,14596.179688,14768.580078,14768.580078,5514090000,0.011811336506204917,UP,2
295,2021-02-03,14768.580078,14871.570313,14753.30957,14839.05957,14839.05957,4864870000,0.004772259189967043,UP,3
296,2021-02-04,14839.05957,14976.179688,14839.05957,14975.429688,14975.429688,4879240000,0.00918994342981816,UP,4
297,2021-02-05,14975.429688,15087.969727,14975.429688,15069.599609,15069.599609,4879470000,0.0062882950914897595,UP,5
298,2021-02-08,15069.599609,15226.650391,15069.599609,15226.610352,15226.610352,4648360000,0.01041903879823236,UP,6
299,2021-02-09,15226.610352,15266.830078,15168.669922,15244.400391,15244.400391,4568320000,0.001168351891112973,UP,7
300,2021-02-10,15244.400391,15343.780273,15183.959961,15273.900391,15273.900391,4837070000,0.0019351367874997916,UP,8
301,2021-02-11,15273.900391,15341.339844,15195.849609,15297.089844,15297.089844,4590960000,0.0015182404236224745,UP,9
302,2021-02-12,15297.089844,15373.769531,15254.870117,15369.599609,15369.599609,4135060000,0.004740101923925266,UP,10
303,2021-02-16,15370.219727,15483.200195,15370.219727,15423.019531,15423.019531,5058990000,0.003475687289128615,UP,11
304,2021-02-17,15423.019531,15423.019531,15289.400391,15402.589844,15402.589844,4730650000,-0.001324623038889139,DOWN,1
305,2021-02-18,15402.589844,15402.589844,15205.040039,15290.639648,15290.639648,4793650000,-0.007268270929359888,DOWN,2
306,2021-02-19,15290.639648,15418.570313,15290.639648,15362.69043,15362.69043,4845320000,0.0047120842331422885,UP,1
307,2021-02-22,15362.69043,15423.629883,15264.849609,15340.469727,15340.469727,5917100000,-0.0014464070015112185,DOWN,1
308,2021-02-23,15340.469727,15404.679688,15089.980469,15359.129883,15359.129883,6296610000,0.0012164005621781993,UP,1
309,2021-02-24,15359.129883,15566.469727,15326.669922,15539.419922,15539.419922,6012790000,0.01173829770132695,UP,2
310,2021-02-25,15539.419922,15555.900391,15156.839844,15206.669922,15206.669922,6547470000,-0.021413283228732816,DOWN,1
311,2021-02-26,15206.669922,15209.769531,14943.969727,15010.469727,15010.469727,6526070000,-0.012902245922767785,DOWN,2
312,2021-03-01,15010.469727,15396.519531,15010.469727,15327.769531,15327.769531,5114820000,0.021138565932367737,UP,1
313,2021-03-02,15327.769531,15366.919922,15257.919922,15277.019531,15277.019531,5536010000,-0.003310984021344998,DOWN,1
314,2021-03-03,15277.019531,15336.349609,15197.919922,15199.19043,15199.19043,6173660000,-0.00509452127373855,DOWN,2
315,2021-03-04,15199.19043,15246.980469,14765.549805,14959.410156,14959.410156,7195400000,-0.015775858267209064,DOWN,3
316,2021-03-05,14959.410156,15284.160156,14818.549805,15251.830078,15251.830078,6851070000,0.019547556952485667,UP,1
317,2021-03-08,15251.830078,15471.910156,15236.929688,15288.379883,15288.379883,5871710000,0.00239642094181991,UP,2
318,2021-03-09,15288.379883,15498.089844,15288.379883,15375.629883,15375.629883,5513560000,0.005706948719727878,UP,3
319,2021-03-10,15375.629883,15573.269531,15375.629883,15521.839844,15521.839844,5847380000,0.009509201386387334,UP,4
320,2021-03-11,15521.839844,15701.820313,15521.839844,15648.0,15648.0,5312880000,0.008127912494134248,UP,5
321,2021-03-12,15648.0,15717.80957,15607.799805,15715.209961,15715.209961,4476280000,0.004295115094580915,UP,6
322,2021-03-15,15715.209961,15778.040039,15613.169922,15775.5,15775.5,4900100000,0.003836413204126421,UP,7
323,2021-03-16,15775.5,15775.5,15639.349609,15669.299805,15669.299805,4613080000,-0.006731970143577071,DOWN,1
324,2021-03-17,15669.299805,15746.030273,15579.530273,15731.150391,15731.150391,4561660000,0.0039472463204937025,UP,1
325,2021-03-18,15731.150391,15797.94043,15559.830078,15589.089844,15589.089844,5118590000,-0.009030525007330259,DOWN,1
326,2021-03-19,15589.070313,15636.120117,15454.110352,15562.259766,15562.259766,7757420000,-0.0017210804651515144,DOWN,2
327,2021-03-22,15562.259766,15595.599609,15496.55957,15551.55957,15551.55957,4316260000,-0.0006875734090608931,DOWN,3
328,2021-03-23,15551.580078,15551.580078,15306.070313,15346.530273,15346.530273,4669010000,-0.013183841535450491,DOWN,4
329,2021-03-24,15346.530273,15479.849609,15276.55957,15276.55957,15276.55957,4783020000,-0.004559382593673611,DOWN,5
330,2021-03-25,15276.55957,15439.089844,15138.69043,15410.370117,15410.370117,4948340000,0.008759206965865296,UP,1
331,2021-03-26,15410.370117,15687.179688,15410.370117,15682.540039,15682.540039,5483160000,0.017661478597438274,UP,2
332,2021-03-29,15682.540039,15682.540039,15522.660156,15611.879883,15611.879883,4628180000,-0.0045056576182352925,DOWN,1
333,2021-03-30,15611.879883,15663.009766,15551.530273,15626.110352,15626.110352,4121510000,0.0009115154040799656,UP,1
334,2021-03-31,15626.110352,15681.910156,15601.740234,15601.740234,15601.740234,4578050000,-0.0015595767245353276,DOWN,1
335,2021-04-01,15601.740234,15752.330078,15601.740234,15751.700195,15751.700195,4162130000,0.009611745789306125,UP,1
336,2021-04-05,15752.240234,15882.099609,15752.240234,15870.339844,15870.339844,4005030000,0.00753186307073439,UP,2
337,2021-04-06,15870.339844,15920.280273,15842.25,15877.959961,15877.959961,4081270000,0.0004801483191225753,UP,3
338,2021-04-07,15877.959961,15905.25,15804.450195,15838.849609,15838.849609,4120810000,-0.002463184949204056,DOWN,1
339,2021-04-08,15838.849609,15894.799805,15812.370117,15886.55957,15886.55957,3907100000,0.0030122112513075727,UP,1
340,2021-04-09,15886.55957,15956.379883,15865.599609,15956.370117,15956.370117,3640390000,0.00439431499893983,UP,2
341,2021-04-12,15956.370117,15986.360352,15933.730469,15977.459961,15977.459961,3588900000,0.0013217194039345515,UP,3
342,2021-04-13,15977.459961,15989.799805,15902.160156,15962.339844,15962.339844,3734720000,-0.0009463404719466384,DOWN,1
343,2021-04-14,15962.339844,16076.259766,15962.339844,16000.150391,16000.150391,3985350000,0.0023687346197063253,UP,1
344,2021-04-15,16000.150391,16123.469727,16000.150391,16116.849609,16116.849609,4033420000,0.007293632568956543,UP,2
345,2021-04-16,16116.849609,16207.099609,16116.849609,16186.290039,16186.290039,4163820000,0.004308561020586854,UP,3
346,2021-04-19,16186.290039,16186.290039,16076.570313,16107.55957,16107.55957,3810290000,-0.0048640218858245765,DOWN,1
347,2021-04-20,16107.55957,16107.55957,15887.389648,15944.610352,15944.610352,4342650000,-0.010116319439444355,DOWN,2
348,2021-04-21,15944.610352,16128.900391,15903.459961,16121.610352,16121.610352,3887250000,0.011100929787086322,UP,1
349,2021-04-22,16121.610352,16175.200195,15991.839844,16030.620117,16030.620117,4245140000,-0.005643991698925488,DOWN,1
350,2021-04-23,16030.620117,16246.370117,16030.620117,16206.0,16206.0,3569880000,0.01094030559766157,UP,1
351,2021-04-26,16206.0,16278.099609,16206.0,16241.209961,16241.209961,3748320000,0.002172649697642859,UP,2
352,2021-04-27,16241.209961,16287.620117,16212.75,16273.30957,16273.30957,3710700000,0.0019764296549997784,UP,3
353,2021-04-28,16273.30957,16362.599609,16273.30957,16322.129883,16322.129883,3787360000,0.0030000236147416093,UP,4
354,2021-04-29,16322.129883,16413.279297,16263.040039,16376.0,16376.0,4298680000,0.003300434280706588,UP,5
355,2021-04-30,16376.0,16376.0,16199.480469,16219.330078,16219.330078,4300880000,-0.009567044577430295,DOWN,1
356,2021-05-03,16219.330078,16375.070313,16219.330078,16325.240234,16325.240234,4070220000,0.006529872410923954,UP,1
357,2021-05-04,16325.240234,16325.240234,16156.990234,16289.269531,16289.269531,4452460000,-0.002203379704335706,DOWN,1
358,2021-05-05,16289.269531,16394.619141,16284.740234,16348.410156,16348.410156,4230920000,0.003630649298757671,UP,1
359,2021-05-06,16348.410156,16462.439453,16275.160156,16459.599609,16459.599609,4511000000,0.0068012395051877395,UP,2
360,2021-05-07,16459.599609,16598.019531,16439.039063,16590.429688,16590.429688,4016080000,0.007948557808688195,UP,3
361,2021-05-10,16590.429688,16685.890625,16516.800781,16516.830078,16516.830078,4560700000,-0.004436269065004161,DOWN,1
362,2021-05-11,16516.830078,16516.830078,16211.540039,16355.620117,16355.620117,4870710000,-0.00976034506855683,DOWN,2
363,2021-05-12,16355.620117,16355.620117,16030.299805,16042.969727,16042.969727,4733070000,-0.019115777192393435,DOWN,3
364,2021-05-13,16042.969727,16243.269531,16035.490234,16181.629883,16181.629883,4779540000,0.008643047911923496,UP,1
365,2021-05-14,16181.629883,16438.900391,16181.629883,16415.359375,16415.359375,4008880000,0.014444125449040834,UP,2
366,2021-05-17,16415.359375,16434.25,16341.179688,16422.960938,16422.960938,4125050000,0.00046307624623653787,UP,3
367,2021-05-18,16422.960938,16458.230469,16337.290039,16337.730469,16337.730469,4398150000,-0.0051897139207578435,DOWN,1
368,2021-05-19,16337.730469,16337.730469,16040.429688,16233.320313,16233.320313,4247450000,-0.006390738064758317,DOWN,2
369,2021-05-20,16233.320313,16398.769531,16233.299805,16350.450195,16350.450195,3978880000,0.007215398928966943,UP,1
370,2021-05-21,16350.450195,16475.0,16344.759766,16375.0,16375.0,3995250000,0.0015014757824531877,UP,2
371,2021-05-24,16375.0,16508.519531,16375.0,16464.689453,16464.689453,3684800000,0.005477218503816772,UP,3
372,2021-05-25,16464.689453,16525.810547,16375.150391,16390.189453,16390.189453,4182250000,-0.004524834811653555,DOWN,1
373,2021-05-26,16390.189453,16466.339844,16388.320313,16451.960938,16451.960938,4420890000,0.003768808480044461,UP,1
374,2021-05-27,16451.960938,16546.359375,16451.960938,16531.949219,16531.949219,6406310000,0.0048619299122723,UP,2
375,2021-05-28,16531.949219,16588.689453,16531.949219,16555.660156,16555.660156,4649250000,0.0014342493244989818,UP,3
376,2021-06-01,16555.660156,16718.669922,16555.660156,16643.320313,16643.320313,5074670000,0.005294875358276219,UP,4
377,2021-06-02,16643.320313,16691.960938,16620.550781,16673.960938,16673.960938,5833670000,0.0018410163611444208,UP,5
378,2021-06-03,16673.960938,16673.960938,16530.199219,16632.339844,16632.339844,5587970000,-0.0024961731741345305,DOWN,1
379,2021-06-04,16632.339844,16718.009766,16632.339844,16708.740234,16708.740234,4139790000,0.004593484183018415,UP,1
380,2021-06-07,16708.740234,16725.550781,16669.900391,16709.300781,16709.300781,4476920000,3.3548130628169304e-05,UP,2
381,2021-06-08,16685.140625,16704.480469,16607.140625,16685.480469,16685.480469,4659620000,-0.0014255720399197758,DOWN,1
382,2021-06-09,16685.480469,16691.019531,16619.960938,16620.0,16620.0,4713260000,-0.0039243981689142116,DOWN,2
383,2021-06-10,16620.0,16726.949219,16613.150391,16651.429688,16651.429688,4408210000,0.0018910762936221737,UP,1
384,2021-06-11,16651.429688,16696.509766,16629.630859,16694.929688,16694.929688,3815010000,0.002612388294282564,UP,2
385,2021-06-14,16694.929688,16694.929688,16600.470703,16662.419922,16662.419922,4151200000,-0.001947283792597565,DOWN,1
386,2021-06-15,16662.419922,16685.039063,16596.800781,16655.810547,16655.810547,4048940000,-0.0003966635717345124,DOWN,2
387,2021-06-16,16655.810547,16655.810547,16497.75,16542.759766,16542.759766,4538350000,-0.006787467993886631,DOWN,3
388,2021-06-17,16542.759766,16562.189453,16307.070313,16411.650391,16411.650391,5312680000,-0.007925483828246538,DOWN,4
389,2021-06-18,16411.650391,16411.650391,16142.5,16143.950195,16143.950195,6817010000,-0.016311595093861153,DOWN,5
390,2021-06-21,16143.950195,16421.929688,16143.950195,16411.980469,16411.980469,4128950000,0.01660252111549565,UP,1
391,2021-06-22,16411.980469,16487.130859,16349.290039,16449.009766,16449.009766,3828390000,0.0022562357461943794,UP,2
392,2021-06-23,16449.009766,16511.560547,16436.75,16437.630859,16437.630859,3730350000,-0.0006917685114102845,DOWN,1
393,2021-06-24,16437.630859,16573.310547,16437.630859,16558.619141,16558.619141,3816660000,0.007360445251376024,UP,1
394,2021-06-25,16558.619141,16678.0,16558.619141,16658.789063,16658.789063,7341450000,0.006049412764858708,UP,2
395,2021-06-28,16658.789063,16658.789063,16522.490234,16573.720703,16573.720703,4147890000,-0.005106515226184216,DOWN,1
396,2021-06-29,16573.720703,16627.449219,16533.970703,16547.570313,16547.570313,3707150000,-0.0015778225341558372,DOWN,2
397,2021-06-30,16547.570313,16568.919922,16517.029297,16555.349609,16555.349609,4266040000,0.00047011711404487677,UP,1
398,2021-07-01,16555.349609,16649.099609,16555.349609,16640.960938,16640.960938,3788230000,0.005171218429205426,UP,2
399,2021-07-02,16640.960938,16689.429688,16608.339844,16674.849609,16674.849609,3225840000,0.0020364611831167334,UP,3
400,2021-07-06,16674.849609,16674.849609,16448.769531,16542.75,16542.75,4309570000,-0.007922086981144494,DOWN,1
401,2021-07-07,16542.75,16593.570313,16449.089844,16559.310547,16559.310547,4037380000,0.001001075818712227,UP,1
402,2021-07-08,16559.310547,16559.310547,16245.480469,16359.700195,16359.700195,4347500000,-0.0120542670803504,DOWN,1
403,2021-07-09,16359.700195,16639.199219,16359.700195,16633.300781,16633.300781,3531120000,0.01672405867704252,UP,1
404,2021-07-12,16633.300781,16681.650391,16553.789063,16673.140625,16673.140625,3384460000,0.002395185689511914,UP,2
405,2021-07-13,16673.140625,16673.140625,16572.880859,16575.769531,16575.769531,3695430000,-0.00583999716610073,DOWN,1
406,2021-07-14,16575.769531,16674.539063,16510.380859,16543.779297,16543.779297,4006370000,-0.0019299395988929824,DOWN,2
407,2021-07-15,16543.779297,16543.779297,16424.419922,16499.060547,16499.060547,3905230000,-0.002703055281214284,DOWN,3
408,2021-07-16,16499.060547,16557.490234,16345.509766,16364.660156,16364.660156,3985700000,-0.008145942044223808,DOWN,4
409,2021-07-19,16364.660156,16364.660156,15954.69043,16052.709961,16052.709961,5157660000,-0.019062430385126228,DOWN,5
410,2021-07-20,16052.709961,16362.259766,16052.709961,16321.94043,16321.94043,4438270000,0.016771652241527768,UP,1
411,2021-07-21,16321.94043,16517.609375,16321.94043,16503.470703,16503.470703,3810280000,0.011121856116221407,UP,2
412,2021-07-22,16503.470703,16510.339844,16404.380859,16455.919922,16455.919922,3358300000,-0.002881259454797891,DOWN,1
413,2021-07-23,16455.919922,16564.140625,16455.919922,16552.380859,16552.380859,4540070000,0.005861777248383548,UP,1
414,2021-07-26,16552.380859,16571.490234,16513.359375,16565.310547,16565.310547,4275630000,0.0007811376568809258,UP,2
415,2021-07-27,16565.310547,16565.310547,16430.519531,16520.960938,16520.960938,4241950000,-0.002677257928498822,DOWN,1
416,2021-07-28,16520.960938,16628.939453,16490.650391,16573.560547,16573.560547,4215290000,0.0031838105057808708,UP,1
417,2021-07-29,16573.560547,16750.669922,16573.560547,16697.140625,16697.140625,4044600000,0.0074564591989478846,UP,2
418,2021-07-30,16697.140625,16715.880859,16575.5,16602.289063,16602.289063,3956740000,-0.005680706902473021,DOWN,1
419,2021-08-02,16602.289063,16761.240234,16568.259766,16576.210938,16576.210938,3724090000,-0.0015707547857432003,DOWN,2
420,2021-08-03,16576.210938,16714.259766,16509.619141,16713.460938,16713.460938,3965190000,0.008279938069885473,UP,1
421,2021-08-04,16713.460938,16713.460938,16593.460938,16594.480469,16594.480469,4260760000,-0.007118840881692345,DOWN,1
422,2021-08-05,16594.480469,16695.529297,16594.480469,16695.5,16695.5,3769410000,0.006087538033427098,UP,1
423,2021-08-06,16695.5,16775.900391,16695.5,16748.080078,16748.080078,3451870000,0.0031493562936120156,UP,2
424,2021-08-09,16748.080078,16756.179688,16678.550781,16726.949219,16726.949219,3449280000,-0.0012616884384113458,DOWN,1
425,2021-08-10,16726.949219,16821.390625,16726.949219,16792.779297,16792.779297,3886610000,0.00393556990806343,UP,1
426,2021-08-11,16792.779297,16875.740234,16792.779297,16875.390625,16875.390625,3532560000,0.00491945535273941,UP,2
427,2021-08-12,16875.390625,16875.390625,16802.390625,16871.119141,16871.119141,3375310000,-0.0002531191185389803,DOWN,1
428,2021-08-13,16871.119141,16887.25,16847.179688,16868.109375,16868.109375,3016470000,-0.00017839753100223898,DOWN,2
429,2021-08-16,16868.109375,16868.109375,16709.210938,16836.740234,16836.740234,3370640000,-0.0018596714250911361,DOWN,3
430,2021-08-17,16836.740234,16836.740234,16589.390625,16707.130859,16707.130859,3836960000,-0.007698008830608893,DOWN,4
431,2021-08-18,16707.130859,16729.589844,16545.730469,16550.339844,16550.339844,3755590000,-0.009384676299194705,DOWN,5
432,2021-08-19,16550.339844,16550.339844,16345.400391,16429.140625,16429.140625,4398410000,-0.0073230652749367575,DOWN,6
433,2021-08-20,16429.140625,16535.179688,16399.609375,16516.679688,16516.679688,3652610000,0.005328280096817295,UP,1
434,2021-08-23,16516.679688,16679.769531,16516.679688,16648.550781,16648.550781,3576530000,0.007984116389676776,UP,2
435,2021-08-24,16648.550781,16771.25,16648.550781,16741.160156,16741.160156,3979220000,0.005562608795096402,UP,3
436,2021-08-25,16741.160156,16840.859375,16716.880859,16812.839844,16812.839844,3444700000,0.0042816440038837555,UP,4
437,2021-08-26,16812.839844,16812.839844,16684.230469,16694.320313,16694.320313,3263980000,-0.007049346338851459,DOWN,1
438,2021-08-27,16694.320313,16858.419922,16694.320313,16844.75,16844.75,3331200000,0.009010830281173998,UP,1
439,2021-08-30,16844.75,16873.160156,16801.339844,16819.630859,16819.630859,3168660000,-0.0014912148295462835,DOWN,1
440,2021-08-31,16819.630859,16849.160156,16783.050781,16806.439453,16806.439453,4290710000,-0.0007842862968031605,DOWN,2
441,2021-09-01,16806.439453,16879.849609,16791.150391,16845.990234,16845.990234,4057340000,0.0023533111287852293,UP,1
442,2021-09-02,16845.990234,16944.480469,16845.990234,16926.720703,16926.720703,3735990000,0.004792266164149961,UP,2
443,2021-09-03,16926.720703,16932.140625,16875.820313,16909.720703,16909.720703,3217530000,-0.0010043292081369781,DOWN,1
444,2021-09-07,16909.720703,16909.720703,16800.699219,16801.179688,16801.179688,3822960000,-0.006418853209133268,DOWN,2
445,2021-09-08,16801.179688,16801.179688,16677.160156,16731.039063,16731.039063,3750880000,-0.004174744053841439,DOWN,3
446,2021-09-09,16731.039063,16790.089844,16653.560547,16663.119141,16663.119141,3735390000,-0.004059516073344316,DOWN,4
447,2021-09-10,16663.119141,16767.439453,16562.619141,16563.480469,16563.480469,3623180000,-0.005979593085596924,DOWN,5
448,2021-09-13,16563.480469,16689.050781,16563.230469,16635.390625,16635.390625,3914220000,0.004341488259945514,UP,1
449,2021-09-14,16635.390625,16678.310547,16471.060547,16497.230469,16497.230469,3670460000,-0.008305194576697983,DOWN,1
450,2021-09-15,16497.230469,16645.289063,16481.640625,16626.880859,16626.880859,4032020000,0.007858918516270297,UP,1
451,2021-09-16,16626.880859,16638.400391,16497.810547,16576.769531,16576.769531,3984560000,-0.003013874245263115,DOWN,1
452,2021-09-17,16576.769531,16586.070313,16442.359375,16460.349609,16460.349609,7289530000,-0.007023076588130506,DOWN,2
453,2021-09-20,16460.349609,16460.349609,15988.030273,16168.169922,16168.169922,4898070000,-0.017750515264891242,DOWN,3
454,2021-09-21,16168.169922,16325.25,16154.459961,16184.5,16184.5,3920920000,0.0010100140015092407,UP,1
455,2021-09-22,16184.5,16456.359375,16184.5,16352.179688,16352.179688,3939170000,0.010360510859155347,UP,2
456,2021-09-23,16352.179688,16627.019531,16352.179688,16567.259766,16567.259766,3916350000,0.013152991350616983,UP,3
457,2021-09-24,16567.259766,16582.539063,16502.720703,16539.150391,16539.150391,3384290000,-0.0016966822152258976,DOWN,1
458,2021-09-27,16539.150391,16658.519531,16539.150391,16599.789063,16599.789063,4058650000,0.0036663716434308657,UP,1
459,2021-09-28,16599.789063,16599.789063,16303.900391,16328.780273,16328.780273,4416550000,-0.01632603817864553,DOWN,1
460,2021-09-29,16328.780273,16417.539063,16318.169922,16344.889648,16344.889648,3712660000,0.0009865632784977763,UP,1
461,2021-09-30,16344.889648,16407.980469,16144.290039,16144.919922,16144.919922,4448140000,-0.012234388258746676,DOWN,1
462,2021-10-01,16144.919922,16398.310547,16094.5,16323.740234,16323.740234,4010370000,0.011075949144617958,UP,1
463,2021-10-04,16323.740234,16368.490234,16127.150391,16198.55957,16198.55957,4307870000,-0.007668626320043281,DOWN,1
464,2021-10-05,16198.55957,16411.390625,16198.55957,16327.089844,16327.089844,3902890000,0.007934673045746576,UP,1
465,2021-10-06,16327.089844,16342.219727,16096.849609,16338.459961,16338.459961,4009630000,0.0006963958126424696,UP,2
466,2021-10-07,16338.459961,16601.689453,16338.459961,16511.810547,16511.810547,3843740000,0.010609970977300653,UP,3
467,2021-10-08,16511.810547,16585.109375,16505.080078,16517.230469,16517.230469,3280160000,0.00032824516636553724,UP,4
468,2021-10-11,16517.230469,16633.519531,16429.130859,16430.070313,16430.070313,3281970000,-0.005276923159943991,DOWN,1
